RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThree AmericanName,MMR Current AvgPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
66078,1,6/4/2009,ADESA,2006,3,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,2,Covers,80228,AMERICAN,MEDIUM,GM,5579,NULL,NULL,18111,28273,NC,4365,0,853
66080,0,6/11/2009,ADESA,2003,6,MITSUBISHI,MONTERO SPORT 2WD V6,LS,4D SPORT UTILITY ES,GOLD,AUTO,1,Alloy,67346,OTHER ASIAN,MEDIUM SUV,OTHER,4164,NULL,NULL,18880,28273,NC,6385,0,1320
66085,0,6/11/2009,ADESA,2004,5,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV 2.7L GLS,GOLD,AUTO,1,Alloy,68261,OTHER ASIAN,MEDIUM SUV,OTHER,5175,NULL,NULL,17675,28273,NC,7245,0,630
66092,0,8/6/2009,ADESA,2005,4,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L,SILVER,AUTO,2,Covers,86455,AMERICAN,MEDIUM SUV,CHRYSLER,9535,NULL,NULL,17675,28273,NC,8450,0,1763
66096,0,8/6/2009,ADESA,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,87513,AMERICAN,LARGE,GM,6382,NULL,NULL,17675,28273,NC,6235,0,2152
66113,1,8/13/2009,ADESA,2002,7,BUICK,CENTURY V6 3.1L V6 S,Cus,4D SEDAN CUSTOM,GOLD,AUTO,NULL,NULL,79507,AMERICAN,MEDIUM,GM,2695,NULL,NULL,8172,28273,NC,4055,0,2274
66130,0,8/13/2009,ADESA,2005,4,SUZUKI,FORENZA 2.0L I4 EFI,LX,4D SEDAN,WHITE,AUTO,1,Alloy,56470,OTHER ASIAN,MEDIUM,OTHER,2969,NULL,NULL,8172,28273,NC,5730,0,505
66138,0,8/20/2009,ADESA,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLACK,AUTO,2,Covers,51787,OTHER ASIAN,MEDIUM,OTHER,3936,NULL,NULL,21973,28273,NC,4970,0,505
66141,0,8/20/2009,ADESA,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,4D SEDAN,BLUE,MANUAL,2,Covers,52976,AMERICAN,COMPACT,GM,4955,NULL,NULL,21973,28273,NC,4770,0,671
66151,0,8/20/2009,ADESA,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,80651,AMERICAN,MEDIUM,CHRYSLER,4584,NULL,NULL,17675,28273,NC,4515,0,1243
66157,0,8/20/2009,ADESA,2003,6,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,84112,AMERICAN,MEDIUM,FORD,2939,NULL,NULL,21973,28273,NC,3870,0,1283
66162,0,8/20/2009,ADESA,2003,6,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L LX,WHITE,AUTO,2,Covers,65626,AMERICAN,VAN,CHRYSLER,3207,NULL,NULL,17675,28273,NC,6235,0,1711
66167,0,8/27/2009,ADESA,2005,4,CHRYSLER,SEBRING V6 2.7L V6 M,GTC,2D CONVERTIBLE GTC,BLACK,AUTO,1,Alloy,64213,AMERICAN,MEDIUM,CHRYSLER,3559,NULL,NULL,17675,28273,NC,5830,0,1118
66191,1,9/3/2009,ADESA,2002,7,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L SLT,GREEN,AUTO,1,Alloy,78848,AMERICAN,MEDIUM SUV,CHRYSLER,3978,NULL,NULL,17675,28273,NC,5930,0,1923
66194,0,9/3/2009,ADESA,2004,5,MAZDA,TRIBUTE 2WD V6 3.0L,LX,4D SPORT UTILITY LX,WHITE,AUTO,1,Alloy,72401,OTHER ASIAN,SMALL SUV,OTHER,5139,NULL,NULL,17675,28273,NC,7750,0,920
66197,0,9/3/2009,ADESA,2005,4,SUZUKI,FORENZA 2.0L I4 EFI,LX,4D SEDAN,RED,AUTO,1,Alloy,73848,OTHER ASIAN,MEDIUM,OTHER,2928,NULL,NULL,17675,28273,NC,4940,0,569
66202,0,9/3/2009,ADESA,2001,8,FORD,FOCUS 2.0L I4 SFI,SE,4D WAGON SE,SILVER,AUTO,1,Alloy,98732,AMERICAN,COMPACT,FORD,1590,NULL,NULL,17675,28273,NC,3805,0,1641
66207,0,9/10/2009,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI F,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1,Alloy,93035,AMERICAN,LARGE,GM,6691,NULL,NULL,17675,28273,NC,6130,0,2351
66220,0,9/10/2009,ADESA,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LT,4D SEDAN LS,BLUE,AUTO,2,Covers,80111,AMERICAN,COMPACT,GM,5288,NULL,NULL,17675,28273,NC,5930,0,853
66222,0,9/10/2009,ADESA,2004,5,FORD,EXPEDITION 2WD V8 4.,XLS,4D SUV 4.6L XLS,WHITE,AUTO,1,Alloy,88369,AMERICAN,LARGE SUV,FORD,6721,NULL,NULL,17675,28273,NC,8550,0,1113
66237,0,9/17/2009,ADESA,2007,2,SUZUKI,SX4 2.0L I4 EFI,Bas,4D HATCHBACK AWD,ORANGE,AUTO,1,Alloy,67833,OTHER ASIAN,COMPACT,OTHER,7163,NULL,NULL,17675,28273,NC,7245,0,728
66247,0,9/17/2009,ADESA,2006,3,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,RED,AUTO,1,Alloy,77111,AMERICAN,MEDIUM,CHRYSLER,4328,NULL,NULL,18880,28273,NC,5525,0,1155
66258,0,9/17/2009,ADESA,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,SILVER,AUTO,3,Special,74997,AMERICAN,LARGE TRUCK,CHRYSLER,6470,NULL,NULL,17675,28273,NC,9555,0,920
66264,1,9/17/2009,ADESA,2006,3,DODGE,CHARGER 3.5L V6 EFI,Bas,4D SEDAN,BLACK,AUTO,NULL,NULL,87464,AMERICAN,SPECIALTY,CHRYSLER,9040,NULL,NULL,17675,28273,NC,9655,0,1503
66268,0,9/17/2009,ADESA,2004,5,FORD,ESCAPE 4WD V6 3.0L V,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1,Alloy,84604,AMERICAN,SMALL SUV,FORD,6179,NULL,NULL,17675,28273,NC,7645,0,1503
66275,0,9/24/2009,ADESA,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,SILVER,AUTO,2,Covers,80807,AMERICAN,MEDIUM,CHRYSLER,2436,NULL,NULL,17675,28273,NC,4515,0,1243
66301,0,9/24/2009,ADESA,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,SILVER,AUTO,2,Covers,70565,AMERICAN,VAN,GM,0,NULL,NULL,18880,28273,NC,7245,0,2091
66305,0,9/24/2009,ADESA,2006,3,FORD,FREESTYLE FWD V6 3.0,SE,4D CUV 3.0L SE,GOLD,AUTO,1,Alloy,87232,AMERICAN,CROSSOVER,FORD,6657,NULL,NULL,18880,28273,NC,7645,0,1633
66310,0,10/1/2009,ADESA,2004,5,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,73252,AMERICAN,MEDIUM SUV,GM,6743,NULL,NULL,17675,28273,NC,8855,0,1974
66320,0,10/1/2009,ADESA,2003,6,CHEVROLET,MONTE CARLO 3.8L V6,SS,2D COUPE SS,RED,AUTO,1,Alloy,70439,AMERICAN,LARGE,GM,4903,NULL,NULL,17675,28273,NC,6840,0,2274
66331,0,10/8/2009,ADESA,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,RED,AUTO,1,Alloy,69564,AMERICAN,MEDIUM,FORD,3281,NULL,NULL,17675,28273,NC,4820,0,825
66334,0,10/8/2009,ADESA,2005,4,DODGE,DURANGO 4WD V8 4.7L,ST,4D SUV 4.7L,SILVER,AUTO,2,Covers,62665,AMERICAN,MEDIUM SUV,CHRYSLER,8775,NULL,NULL,17675,28273,NC,9760,0,1411
66339,0,10/8/2009,ADESA,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GREY,AUTO,2,Covers,88797,AMERICAN,MEDIUM,GM,7263,NULL,NULL,8172,28273,NC,5730,0,1113
66370,0,11/12/2009,ADESA,2005,4,TOYOTA,TUNDRA PICKUP 2WD V8,SR5,CREW CAB 4.7L SR5,RED,AUTO,1,Alloy,83350,TOP LINE ASIAN,LARGE TRUCK,OTHER,10875,NULL,NULL,17675,28273,NC,11285,0,723
66374,0,11/12/2009,ADESA,2004,5,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,SILVER,AUTO,1,Alloy,66229,AMERICAN,LARGE,GM,3938,NULL,NULL,17675,28273,NC,6135,0,1703
66393,1,11/19/2009,ADESA,2007,2,KIA,OPTIMA 4C,EX,4D SEDAN,SILVER,AUTO,NULL,NULL,78878,OTHER ASIAN,MEDIUM,OTHER,7146,NULL,NULL,17675,28273,NC,6440,0,803
66397,0,11/19/2009,ADESA,2006,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,MANUAL,2,Covers,74448,OTHER ASIAN,MEDIUM,OTHER,3714,NULL,NULL,17675,28273,NC,3600,0,569
66412,0,11/19/2009,ADESA,2004,5,DODGE,STRATUS V6,SXT,4D SEDAN SXT,GREEN,AUTO,1,Alloy,65559,AMERICAN,MEDIUM,CHRYSLER,3252,NULL,NULL,17675,28273,NC,5735,0,1215
66415,1,11/19/2009,ADESA,2005,4,FORD,FOCUS,ZX3,2D COUPE ZX3,WHITE,MANUAL,2,Covers,70754,AMERICAN,COMPACT,FORD,4042,NULL,NULL,17675,28273,NC,3710,0,1155
66419,0,11/19/2009,ADESA,2003,6,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L FFV,WHITE,AUTO,1,Alloy,95340,AMERICAN,LARGE SUV,GM,6480,NULL,NULL,17675,28273,NC,10165,0,2218
66435,0,11/23/2009,ADESA,2006,3,TOYOTA,CAMRY 4C,Bas,4D SEDAN,GOLD,AUTO,2,Covers,85136,TOP LINE ASIAN,MEDIUM,OTHER,8078,NULL,NULL,18111,28273,NC,8120,0,594
66441,0,11/23/2009,ADESA,2005,4,PONTIAC,GRAND PRIX,GTP,4D SEDAN GTP,WHITE,AUTO,1,Alloy,53743,AMERICAN,LARGE,GM,5098,NULL,NULL,17675,28273,NC,7450,0,1666
66446,0,12/3/2009,ADESA,2006,3,SUZUKI,RENO,,4D SEDAN,BLACK,AUTO,2,Covers,61883,OTHER ASIAN,COMPACT,OTHER,3905,NULL,NULL,18881,28273,NC,4520,0,533
66448,0,12/3/2009,ADESA,2004,5,CHEVROLET,AVEO,Bas,4D SEDAN,RED,MANUAL,2,Covers,91940,AMERICAN,COMPACT,GM,2599,NULL,NULL,17675,28273,NC,2800,0,909
66454,0,12/3/2009,ADESA,2004,5,CHRYSLER,SEBRING V6,Lim,4D SEDAN LIMITED,RED,AUTO,1,Alloy,67299,AMERICAN,MEDIUM,CHRYSLER,3035,NULL,NULL,17675,28273,NC,5575,0,1118
66464,0,12/10/2009,ADESA,2004,5,DODGE,STRATUS V6,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,69119,AMERICAN,MEDIUM,CHRYSLER,2413,NULL,NULL,5546,28273,NC,4745,0,1215
66466,1,12/10/2009,ADESA,2005,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,RED,AUTO,NULL,NULL,89970,AMERICAN,COMPACT,FORD,3668,NULL,NULL,5546,28273,NC,3500,0,1243
66479,0,12/17/2009,ADESA,2007,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,RED,AUTO,2,Covers,77029,AMERICAN,LARGE,GM,7273,NULL,NULL,17675,28273,NC,7145,0,1974
66488,1,12/17/2009,ADESA,2005,4,SUZUKI,FORENZA,S,4D SEDAN,BLACK,AUTO,2,Covers,70573,OTHER ASIAN,MEDIUM,OTHER,3349,NULL,NULL,17675,28273,NC,4420,0,569
66494,0,12/17/2009,ADESA,2007,2,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2,Covers,47565,OTHER ASIAN,MEDIUM,OTHER,5297,NULL,NULL,19619,28273,NC,5735,0,482
66523,0,12/17/2009,ADESA,2006,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,RED,AUTO,2,Covers,67140,AMERICAN,MEDIUM,CHRYSLER,4732,NULL,NULL,19619,28273,NC,5630,0,1020
66527,0,12/21/2009,ADESA,2004,5,SATURN,ION,2,4D SEDAN LEVEL 2,BLUE,AUTO,2,Covers,44463,AMERICAN,MEDIUM,GM,4206,NULL,NULL,18880,28273,NC,5230,0,623
66550,0,12/31/2009,ADESA,2005,4,CHEVROLET,UPLANDER AWD V6,LT,PASSENGER EXT 3.5L LT,WHITE,AUTO,1,Alloy,86632,AMERICAN,VAN,GM,7084,NULL,NULL,17675,28273,NC,7065,0,2412
66551,0,12/31/2009,ADESA,2003,6,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L FFV SE,WHITE,AUTO,1,Alloy,74988,AMERICAN,VAN,CHRYSLER,3743,NULL,NULL,17675,28273,NC,5025,0,1923
66557,0,1/14/2010,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,GREEN,AUTO,1,Alloy,73530,AMERICAN,CROSSOVER,CHRYSLER,7292,NULL,NULL,17675,28273,NC,7955,0,1857
66568,0,1/21/2010,ADESA,2005,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,GOLD,AUTO,2,Covers,85460,AMERICAN,MEDIUM,GM,3797,NULL,NULL,17675,28273,NC,4250,0,1243
66574,1,1/28/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREEN,AUTO,2,Covers,88064,AMERICAN,MEDIUM,CHRYSLER,4106,NULL,NULL,17675,28273,NC,4330,0,1243
66584,0,1/28/2010,ADESA,2004,6,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE,PURPLE,AUTO,1,Alloy,61705,AMERICAN,MEDIUM,CHRYSLER,3754,NULL,NULL,17675,28273,NC,4855,0,1118
66587,0,1/28/2010,ADESA,2005,5,SCION,XB,Bas,4D WAGON,WHITE,AUTO,1,Alloy,73327,OTHER ASIAN,MEDIUM,OTHER,5885,NULL,NULL,19064,28273,NC,7480,0,569
66590,0,1/28/2010,ADESA,2004,6,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,RED,AUTO,1,Alloy,95148,AMERICAN,LARGE SUV,FORD,8449,NULL,NULL,17675,28273,NC,8665,0,1630
66598,0,1/28/2010,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,GREY,AUTO,2,Covers,78673,OTHER ASIAN,MEDIUM,OTHER,6209,NULL,NULL,17675,28273,NC,5540,0,569
66616,0,3/18/2010,ADESA,2003,7,TOYOTA,TUNDRA PICKUP 2WD V6,SR5,EXT CAB 3.4L SR5,GOLD,AUTO,1,Alloy,75790,TOP LINE ASIAN,LARGE TRUCK,OTHER,5829,NULL,NULL,8172,28273,NC,9975,0,869
66622,0,3/18/2010,ADESA,2005,5,BUICK,LACROSSE,CXS,4D SEDAN CXS,BLUE,AUTO,NULL,NULL,84407,AMERICAN,LARGE,GM,9401,NULL,NULL,8172,28273,NC,8265,0,1633
66624,0,3/18/2010,ADESA,2004,6,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,58755,AMERICAN,MEDIUM,GM,4339,NULL,NULL,8172,28273,NC,6795,0,1003
66652,0,3/25/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,GOLD,AUTO,1,Alloy,85118,AMERICAN,MEDIUM SUV,GM,5208,NULL,NULL,8172,28273,NC,7765,0,1543
66653,0,3/25/2010,ADESA,2003,7,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L SLT,WHITE,AUTO,1,Alloy,84564,AMERICAN,MEDIUM SUV,CHRYSLER,5456,NULL,NULL,17675,28273,NC,6795,0,2063
66658,0,3/25/2010,ADESA,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,59695,AMERICAN,COMPACT,GM,4718,NULL,NULL,8172,28273,NC,5240,0,671
66674,1,4/1/2010,ADESA,2004,6,SATURN,ION,2,4D SEDAN LEVEL 2,GREEN,MANUAL,2,Covers,90096,AMERICAN,MEDIUM,GM,3018,NULL,NULL,18880,28273,NC,3165,0,909
66676,0,4/1/2010,ADESA,2004,6,NISSAN,SENTRA,S,4D SEDAN 1.8S,RED,MANUAL,2,Covers,90146,TOP LINE ASIAN,COMPACT,OTHER,3755,NULL,NULL,18880,28273,NC,3410,0,620
66677,0,4/1/2010,ADESA,2005,5,SCION,XB,Bas,4D WAGON,BLACK,AUTO,1,Alloy,75490,OTHER ASIAN,MEDIUM,OTHER,6359,NULL,NULL,18880,28273,NC,7395,0,569
66678,0,4/8/2010,ADESA,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,GREY,AUTO,2,Covers,70469,TOP LINE ASIAN,COMPACT,OTHER,4481,NULL,NULL,8172,28273,NC,6070,0,569
66686,1,4/8/2010,ADESA,2006,4,KIA,SPECTRA,EX,4D SEDAN,BLUE,AUTO,2,Covers,80284,OTHER ASIAN,MEDIUM,OTHER,5768,NULL,NULL,8172,28273,NC,5340,0,594
66688,0,4/8/2010,ADESA,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,BLUE,AUTO,1,Alloy,90750,AMERICAN,MEDIUM SUV,CHRYSLER,9840,NULL,NULL,8172,28273,NC,9490,0,1918
66703,0,4/15/2010,ADESA,2004,6,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SPORT,GREY,AUTO,1,Alloy,86740,AMERICAN,VAN,CHRYSLER,3817,NULL,NULL,5546,28273,NC,6145,0,1763
66710,0,4/22/2010,ADESA,2006,4,MITSUBISHI,LANCER,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,79736,OTHER ASIAN,COMPACT,OTHER,4806,NULL,NULL,17675,28273,NC,5770,0,569
66735,0,5/13/2010,ADESA,2007,3,FORD,FUSION 4C,SE,4D SEDAN SE,BLACK,MANUAL,1,Alloy,51413,AMERICAN,MEDIUM,FORD,10528,NULL,NULL,8172,28273,NC,8970,0,671
66761,0,5/27/2010,ADESA,2005,5,SCION,TC,Bas,2D COUPE,PURPLE,MANUAL,1,Alloy,84857,OTHER ASIAN,SPORTS,OTHER,7169,NULL,NULL,8172,28273,NC,6650,0,594
66778,0,6/3/2010,ADESA,2004,6,CHRYSLER,SEBRING V6,Lim,4D SEDAN LIMITED,SILVER,AUTO,1,Alloy,80596,AMERICAN,MEDIUM,CHRYSLER,4261,NULL,NULL,18881,28273,NC,5440,0,1373
66781,0,6/3/2010,ADESA,2002,8,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,GREY,AUTO,1,Alloy,72479,AMERICAN,MEDIUM,CHRYSLER,3268,NULL,NULL,52492,28273,NC,4550,0,1689
66785,0,6/3/2010,ADESA,2002,8,CHEVROLET,TRAILBLAZER EXT 4WD,LT,4D SUV 4.2L LT,GOLD,AUTO,1,Alloy,92392,AMERICAN,MEDIUM SUV,GM,5790,NULL,NULL,17675,28273,NC,8465,0,2651
66787,1,6/10/2010,ADESA,2005,5,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L,WHITE,AUTO,NULL,NULL,94640,AMERICAN,LARGE TRUCK,GM,4909,NULL,NULL,17675,28273,NC,6190,0,1485
66819,0,7/8/2010,ADESA,2007,3,KIA,RONDO 4C,EX,4D WAGON,BLACK,AUTO,1,Alloy,51640,OTHER ASIAN,CROSSOVER,OTHER,7018,NULL,NULL,17675,28273,NC,8265,0,671
66851,0,7/29/2010,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,1,Alloy,84010,AMERICAN,MEDIUM SUV,GM,6843,NULL,NULL,17675,28273,NC,8365,0,1503
66852,0,7/29/2010,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GREY,AUTO,2,Covers,73274,AMERICAN,MEDIUM,FORD,4932,NULL,NULL,52598,28273,NC,5560,0,920
66872,0,8/5/2010,ADESA,2008,2,KIA,OPTIMA 4C,LX,4D SEDAN,RED,AUTO,2,Covers,65181,OTHER ASIAN,MEDIUM,OTHER,7247,NULL,NULL,52598,28273,NC,7260,0,728
66880,0,8/12/2010,ADESA,2002,8,FORD,FOCUS,SE,4D WAGON SE,SILVER,AUTO,3,Special,78738,AMERICAN,COMPACT,FORD,2666,NULL,NULL,52598,28273,NC,5360,0,1455
66911,0,12/2/2010,MANHEIM,2003,7,FORD,TAURUS,SES,4D SEDAN SES,SILVER,AUTO,1,Alloy,76271,AMERICAN,MEDIUM,FORD,2639,NO,GREEN,20740,33411,FL,5435,0,1220
66914,0,12/2/2010,MANHEIM,2006,4,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,GREEN,AUTO,1,Alloy,79915,OTHER ASIAN,MEDIUM SUV,OTHER,7372,NULL,NULL,20740,33411,FL,7355,0,1740
66920,0,12/9/2010,MANHEIM,2002,8,HONDA,ACCORD V6,EX,2D COUPE EX AUTO,SILVER,AUTO,1,Alloy,80195,TOP LINE ASIAN,MEDIUM,OTHER,4326,NULL,NULL,19619,33411,FL,6335,0,1543
66922,1,12/9/2010,MANHEIM,2004,6,NISSAN,MAXIMA,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,68157,TOP LINE ASIAN,LARGE,OTHER,6362,NULL,NULL,19619,33411,FL,8255,0,1020
66924,0,12/9/2010,MANHEIM,2005,5,TOYOTA,CAMRY SOLARA 4C,SE,2D COUPE SE,BLUE,AUTO,1,Alloy,79854,TOP LINE ASIAN,MEDIUM,OTHER,4836,NULL,NULL,19619,33411,FL,8255,0,569
66930,0,12/9/2010,MANHEIM,2005,5,NISSAN,ALTIMA,SE,4D SEDAN SE,GREY,MANUAL,1,Alloy,78458,TOP LINE ASIAN,MEDIUM,OTHER,6375,NULL,NULL,19619,33411,FL,7255,0,686
66938,0,12/16/2010,MANHEIM,2006,4,FORD,FOCUS,ZX3,2D COUPE ZX3 S,SILVER,AUTO,2,Covers,78517,AMERICAN,COMPACT,FORD,3884,NO,GREEN,19619,33411,FL,5115,0,1155
66977,0,4/21/2010,OTHER,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,WHITE,AUTO,1,Alloy,78903,AMERICAN,CROSSOVER,CHRYSLER,6587,NULL,NULL,52117,42104,KY,9300,0,1389
66995,0,5/12/2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,2,Covers,80759,AMERICAN,LARGE,GM,8236,NULL,NULL,18111,42104,KY,8275,0,2152
66998,0,5/19/2010,OTHER,2005,5,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1,Alloy,82644,AMERICAN,SMALL SUV,FORD,7834,NULL,NULL,18880,42104,KY,7340,0,1503
66999,0,5/19/2010,OTHER,2003,7,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L SE,BLUE,AUTO,2,Covers,72355,AMERICAN,VAN,CHRYSLER,2811,NULL,NULL,18880,42104,KY,6335,0,1923
67003,0,5/26/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BLUE,AUTO,2,Covers,83013,AMERICAN,MEDIUM,CHRYSLER,7193,NULL,NULL,52117,42104,KY,6765,0,983
67005,0,5/26/2010,OTHER,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,RED,AUTO,2,Covers,84305,TOP LINE ASIAN,MEDIUM,OTHER,12632,NULL,NULL,52117,42104,KY,10255,0,723
67018,0,6/23/2010,OTHER,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,SILVER,AUTO,2,Covers,59753,AMERICAN,MEDIUM,GM,7904,NULL,NULL,18881,42104,KY,8325,0,837
67021,0,7/7/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,NULL,NULL,90032,TOP LINE ASIAN,MEDIUM,OTHER,7512,NULL,NULL,52117,42104,KY,7740,0,765
67033,1,8/18/2010,OTHER,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,WHITE,AUTO,2,Covers,86303,AMERICAN,MEDIUM,GM,5688,NULL,NULL,18881,42104,KY,6985,0,1113
67037,0,9/22/2010,OTHER,2008,2,CHRYSLER,300,LX,4D SEDAN,BROWN,AUTO,2,Covers,76378,AMERICAN,SPECIALTY,CHRYSLER,10717,NULL,NULL,18881,42104,KY,9825,0,1389
67055,0,12/22/2010,OTHER,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2,Covers,70923,AMERICAN,SPECIALTY,CHRYSLER,10333,NULL,NULL,52117,42104,KY,9685,0,1389
67068,0,1/6/2009,OTHER,2005,4,BUICK,LACROSSE 3.8L V6 SFI,CX,4D SEDAN CX,SILVER,AUTO,2,Covers,66294,AMERICAN,LARGE,GM,7177,NULL,NULL,19619,46239,IN,6395,0,1313
67069,0,1/6/2009,OTHER,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,BLUE,AUTO,2,Covers,29446,OTHER ASIAN,MEDIUM,OTHER,4793,NULL,NULL,19619,46239,IN,5885,0,462
67098,1,1/7/2009,ADESA,2002,7,FORD,RANGER PICKUP 2WD V6,Edg,2D EXT CAB 3.0L XLT,WHITE,AUTO,NULL,NULL,85678,AMERICAN,SMALL TRUCK,FORD,4544,NULL,NULL,20207,77086,TX,5180,0,894
67118,0,2/11/2009,ADESA,2006,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,GOLD,AUTO,1,Alloy,56055,AMERICAN,MEDIUM SUV,GM,9088,NULL,NULL,20207,77086,TX,7900,0,920
67126,1,2/18/2009,ADESA,2005,4,SATURN,VUE 2WD 4C 2.2L I4 M,,4D CUV 2.2L,BLACK,AUTO,2,Covers,78319,AMERICAN,MEDIUM SUV,GM,6311,NULL,NULL,17212,77086,TX,6990,0,1623
67128,0,2/18/2009,ADESA,2002,7,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L,GREY,AUTO,1,Alloy,84687,AMERICAN,MEDIUM SUV,CHRYSLER,2083,NULL,NULL,17212,77086,TX,5075,0,1803
67147,0,3/18/2009,ADESA,2007,2,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1,Alloy,58698,AMERICAN,LARGE,GM,7355,NULL,NULL,20833,77086,TX,7165,0,1500
67153,0,3/18/2009,ADESA,2006,3,FORD,ESCAPE 2WD 4C,XLT,4D CUV 2.3L XLT,GREEN,AUTO,1,Alloy,61631,AMERICAN,SMALL SUV,FORD,9640,NULL,NULL,20833,77086,TX,7300,0,825
67162,0,4/8/2009,ADESA,2006,3,CHEVROLET,MONTE CARLO 3.9L V6,LT,2D COUPE LT,GOLD,AUTO,1,Alloy,62112,AMERICAN,LARGE,GM,7569,NULL,NULL,20207,77086,TX,7500,0,1703
